% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Secondstatic
% Year   Doy      Second         dn(m)         de(m)         du(m)    ZTD(m)  nSat   GDOP    PDOP
2017      73   46597.000         0.041         0.057        -0.035     2.435    9   2.139   1.867
2017      73   46599.000         0.040         0.056        -0.034     2.435    9   2.139   1.867
2017      73   46600.000         0.039         0.056        -0.033     2.435    9   2.139   1.868
2017      73   46601.000         0.038         0.055        -0.032     2.435    9   2.139   1.868
2017      73   46602.000         0.037         0.055        -0.032     2.435    9   2.139   1.868
2017      73   46603.000         0.036         0.054        -0.031     2.434    9   2.139   1.868
2017      73   46604.000         0.035         0.054        -0.030     2.434    9   2.139   1.868
2017      73   46605.000         0.034         0.053        -0.029     2.434    9   2.139   1.868
2017      73   46606.000         0.033         0.053        -0.028     2.434    9   2.139   1.868
2017      73   46607.000         0.032         0.052        -0.027     2.434    9   2.139   1.868
2017      73   46608.000         0.031         0.052        -0.026     2.433    9   2.139   1.868
2017      73   46609.000         0.030         0.051        -0.025     2.433    9   2.139   1.868
2017      73   46610.000         0.029         0.050        -0.024     2.433    9   2.139   1.868
2017      73   46611.000         0.027         0.049        -0.023     2.433    9   2.139   1.868
2017      73   46612.000         0.026         0.048        -0.021     2.432    9   2.139   1.868
2017      73   46613.000         0.025         0.048        -0.020     2.432    9   2.139   1.868
2017      73   46614.000         0.023         0.047        -0.019     2.432    9   2.139   1.868
2017      73   46615.000         0.022         0.046        -0.018     2.432    9   2.139   1.868
2017      73   46616.000         0.020         0.045        -0.017     2.431    9   2.139   1.868
2017      73   46617.000         0.019         0.044        -0.015     2.431    9   2.139   1.868
2017      73   46618.000         0.018         0.043        -0.014     2.431    9   2.139   1.868
2017      73   46619.000         0.017         0.043        -0.013     2.430    9   2.139   1.868
2017      73   46620.000         0.016         0.042        -0.013     2.430    9   2.139   1.868
2017      73   46621.000         0.014         0.041        -0.012     2.430    9   2.139   1.868
2017      73   46622.000         0.013         0.040        -0.011     2.430    9   2.139   1.868
2017      73   46623.000         0.012         0.040        -0.010     2.430    9   2.140   1.868
2017      73   46624.000         0.011         0.039        -0.009     2.430    9   2.140   1.868
2017      73   46625.000         0.011         0.039        -0.008     2.430    9   2.140   1.868
2017      73   46626.000         0.010         0.038        -0.007     2.430    9   2.140   1.868
2017      73   46627.000         0.010         0.037        -0.007     2.430    9   2.140   1.868
2017      73   46628.000         0.009         0.037        -0.006     2.429    9   2.140   1.868
2017      73   46629.000         0.009         0.036        -0.006     2.429    9   2.140   1.868
2017      73   46630.000         0.008         0.036        -0.005     2.429    9   2.140   1.868
2017      73   46631.000         0.008         0.035        -0.005     2.429    9   2.140   1.868
2017      73   46632.000         0.007         0.035        -0.004     2.429    9   2.140   1.868
2017      73   46633.000         0.007         0.034        -0.004     2.429    9   2.140   1.869
2017      73   46634.000         0.006         0.034        -0.003     2.429    9   2.140   1.869
2017      73   46635.000         0.006         0.033        -0.003     2.429    9   2.140   1.869
2017      73   46636.000         0.006         0.034        -0.003     2.429    9   2.140   1.869
2017      73   46637.000         0.007         0.034        -0.003     2.429    9   2.140   1.869
2017      73   46638.000         0.007         0.035        -0.003     2.430    9   2.140   1.869
2017      73   46639.000         0.008         0.035        -0.004     2.430    9   2.140   1.869
2017      73   46640.000         0.008         0.036        -0.004     2.430    9   2.140   1.869
2017      73   46641.000         0.009         0.036        -0.004     2.430    9   2.140   1.869
2017      73   46642.000         0.010         0.037        -0.005     2.430    9   2.140   1.869
2017      73   46643.000         0.010         0.037        -0.005     2.430    9   2.140   1.869
2017      73   46644.000         0.010         0.037        -0.005     2.431    9   2.140   1.869
2017      73   46645.000         0.011         0.037        -0.005     2.431    9   2.140   1.869
2017      73   46646.000         0.011         0.037        -0.005     2.431    9   2.140   1.869
2017      73   46647.000         0.011         0.037        -0.005     2.432    9   2.140   1.869
2017      73   46648.000         0.011         0.036        -0.005     2.432    9   2.140   1.869
2017      73   46649.000         0.011         0.036        -0.005     2.432    9   2.140   1.869
2017      73   46650.000         0.011         0.037        -0.005     2.433    9   2.140   1.869
2017      73   46651.000         0.012         0.037        -0.005     2.433    9   2.140   1.869
2017      73   46652.000         0.012         0.037        -0.005     2.433    9   2.140   1.869
2017      73   46653.000         0.012         0.037        -0.005     2.433    9   2.141   1.869
2017      73   46654.000         0.013         0.037        -0.005     2.434    9   2.141   1.869
2017      73   46655.000         0.013         0.037        -0.005     2.434    9   2.141   1.869
2017      73   46656.000         0.013         0.037        -0.005     2.434    9   2.141   1.869
2017      73   46657.000         0.014         0.037        -0.005     2.434    9   2.141   1.869
2017      73   46658.000         0.014         0.037        -0.004     2.434    9   2.141   1.869
2017      73   46659.000         0.015         0.037        -0.004     2.434    9   2.141   1.869
2017      73   46660.000         0.015         0.036        -0.004     2.434    9   2.141   1.869
2017      73   46661.000         0.016         0.036        -0.004     2.434    9   2.141   1.869
2017      73   46662.000         0.016         0.036        -0.004     2.435    9   2.141   1.869
2017      73   46663.000         0.017         0.035        -0.004     2.435    9   2.141   1.869
2017      73   46664.000         0.017         0.035        -0.004     2.435    9   2.141   1.869
2017      73   46665.000         0.018         0.035        -0.003     2.435    9   2.141   1.869
2017      73   46666.000         0.018         0.034        -0.003     2.435    9   2.141   1.869
2017      73   46667.000         0.018         0.033        -0.003     2.436    9   2.141   1.869
2017      73   46668.000         0.018         0.033        -0.002     2.436    9   2.141   1.869
2017      73   46669.000         0.017         0.032        -0.001     2.436    9   2.141   1.869
2017      73   46670.000         0.017         0.031        -0.001     2.436    9   2.141   1.869
2017      73   46671.000         0.017         0.030        -0.000     2.437    9   2.141   1.869
2017      73   46672.000         0.016         0.029         0.001     2.437    9   2.141   1.869
2017      73   46673.000         0.016         0.028         0.001     2.437    9   2.141   1.869
2017      73   46674.000         0.015         0.027         0.002     2.438    9   2.141   1.869
2017      73   46675.000         0.015         0.025         0.003     2.438    9   2.141   1.869
2017      73   46676.000         0.014         0.024         0.004     2.438    9   2.141   1.869
2017      73   46677.000         0.013         0.023         0.005     2.438    9   2.141   1.869
2017      73   46678.000         0.013         0.022         0.006     2.439    9   2.141   1.869
2017      73   46679.000         0.013         0.021         0.006     2.439    9   2.141   1.870
2017      73   46680.000         0.012         0.020         0.007     2.439    9   2.141   1.870
2017      73   46681.000         0.012         0.019         0.008     2.440    9   2.141   1.870
2017      73   46682.000         0.011         0.018         0.008     2.440    9   2.141   1.870
2017      73   46683.000         0.011         0.017         0.009     2.440    9   2.141   1.870
2017      73   46684.000         0.011         0.016         0.009     2.441    9   2.141   1.870
2017      73   46685.000         0.010         0.014         0.010     2.441    9   2.141   1.870
